,Unnamed: 0,id,raw_text,mentions_location,text,relevant,mentions_impact,tokens,locations
1335,4473,625397698749792256,"Jämtlan, Västernorrlands län &amp; Gävleborgs län (Väder): SMHI-varning klass 1: höga flöden i små… http://t.co/gQSPHURAso #Övrigt #trafikP4",1,jämtlan västernorrland county amp gävleborg county weather smhi warning class  high flows small… övrigt trafikp,1,0,"[{'entity': 'LOC', 'score': 0.9947515, 'index': 1, 'word': 'Jämtlan', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.9992488, 'index': 4, 'word': 'Västernorrlands', 'start': 9, 'end': 24}, {'entity': 'LOC', 'score': 0.99922335, 'index': 5, 'word': 'län', 'start': 25, 'end': 28}, {'entity': 'LOC', 'score': 0.99904996, 'index': 9, 'word': 'Gävleborgs', 'start': 35, 'end': 45}, {'entity': 'LOC', 'score': 0.9986696, 'index': 10, 'word': 'län', 'start': 46, 'end': 49}]","{'Jämtlan': {'ner_score': 0.9947515, 'swedish_loc_info': {}}, 'Västernorrlands': {'ner_score': 0.9992488, 'swedish_loc_info': {'place_id': 297646408, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52827, 'boundingbox': ['62.0872099', '64.0274313', '14.7803342', '19.6075281'], 'lat': '63.058969250000004', 'lon': '18.101368580066033', 'display_name': 'Västernorrland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5607426020039263, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW24', 'ref:nuts': 'SE321', 'wikidata': 'Q104891', 'wikipedia': 'sv:Västernorrlands län', 'ref:nuts:3': 'SE321', 'ref:se:scb': '22'}}}, 'län': {'ner_score': 0.9986696, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Gävleborgs': {'ner_score': 0.99904996, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}}"
1336,4480,625371065045401600,Översvämningar och blixtnedslag i Molkom - http://t.co/Vs8iLT5K7g #nyheter #sverige,1,floods lightning molkom  nyheter sverige,1,0,"[{'entity': 'LOC', 'score': 0.9976313, 'index': 9, 'word': 'Molkom', 'start': 34, 'end': 37}]","{'Molkom': {'ner_score': 0.9976313, 'swedish_loc_info': {'place_id': 148536, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 29563324, 'boundingbox': ['59.582235', '59.622235', '13.708668', '13.748668'], 'lat': '59.602235', 'lon': '13.728668', 'display_name': 'Molkom, Karlstads kommun, Värmland County, 655 60, Sweden', 'class': 'place', 'type': 'village', 'importance': 0.385, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {'population': '1888', 'ref:se:scb': '5756', 'population:date': '2018-03-28', 'ref:se:pts:postort': 'MOLKOM'}}}}"
1337,4488,625317897003474945,Vägen har regnat bort utanför vår infart!! Jävla oväder 😳 https://t.co/wU6uuZo7El,0,the road rained away outside driveway damn storm ,1,1,[],{}
1338,4490,625313612933038080,Översvämning - så skyddar du dig http://t.co/uPlHTTpHZL,0,flood  protect,1,0,[],{}
1339,4492,625299464044064769,Strömavbrott och översvämning http://t.co/sm5ZQiG2px,0,power outages flooding,1,0,[],{}
1340,4495,625291678295961600,"Klass 2-varning för mycket höga flöden har gått ner till klass1. Gäller Jämtlands, Västernorrlands och Gävleborgs län http://t.co/Oqvfd3WmEp",1,class warning high flows downgraded class  applies counties jämtland västernorrland gävleborg,1,0,"[{'entity': 'LOC', 'score': 0.9995654, 'index': 18, 'word': 'Jämtlands', 'start': 72, 'end': 81}, {'entity': 'LOC', 'score': 0.99937373, 'index': 20, 'word': 'Västernorrlands', 'start': 83, 'end': 98}, {'entity': 'LOC', 'score': 0.9991841, 'index': 22, 'word': 'Gävleborgs', 'start': 103, 'end': 113}, {'entity': 'LOC', 'score': 0.99908423, 'index': 23, 'word': 'län', 'start': 114, 'end': 117}]","{'Jämtlands': {'ner_score': 0.9995654, 'swedish_loc_info': {'place_id': 297896831, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52826, 'boundingbox': ['61.5637652', '65.1189152', '11.9745809', '16.9987048'], 'lat': '63.345222199999995', 'lon': '14.124985984451182', 'display_name': 'Jämtland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5781846071782563, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW07', 'ref:nuts': 'SE322', 'wikidata': 'Q103679', 'wikipedia': 'sv:Jämtlands län', 'ref:nuts:3': 'SE322', 'ref:se:scb': '23'}}}, 'Västernorrlands': {'ner_score': 0.99937373, 'swedish_loc_info': {'place_id': 297646408, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52827, 'boundingbox': ['62.0872099', '64.0274313', '14.7803342', '19.6075281'], 'lat': '63.058969250000004', 'lon': '18.101368580066033', 'display_name': 'Västernorrland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5607426020039263, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW24', 'ref:nuts': 'SE321', 'wikidata': 'Q104891', 'wikipedia': 'sv:Västernorrlands län', 'ref:nuts:3': 'SE321', 'ref:se:scb': '22'}}}, 'Gävleborgs': {'ner_score': 0.9991841, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}, 'län': {'ner_score': 0.99908423, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}}"
1341,4503,625276392649965568,"Vilde regnmængder: Kraftig regn og skybrud gav 95 mm, tv2.dk: http://t.co/xu8QBY7Wdh",0,wild amounts rain heavy rain cloudburst produced mm tv dk,1,0,"[{'entity': 'MSR', 'score': 0.9998627, 'index': 17, 'word': '95', 'start': 47, 'end': 49}, {'entity': 'MSR', 'score': 0.99977773, 'index': 18, 'word': 'mm', 'start': 50, 'end': 52}]",{}
1342,4504,625276390158528512,"Vilde regnmængder: Kraftig regn og skybrud gav 95 mm, tv2.dk: http://t.co/EUSeRuMsRq",0,wild amounts rain heavy rain cloudburst produced mm tv dk,1,0,"[{'entity': 'MSR', 'score': 0.9998627, 'index': 17, 'word': '95', 'start': 47, 'end': 49}, {'entity': 'MSR', 'score': 0.99977773, 'index': 18, 'word': 'mm', 'start': 50, 'end': 52}]",{}
1343,4516,625250627506057216,"SMHI varnar -  Västra Götalands län, Sjuhäradsbygden och Göta älv: Varning klass 1, höga flöden, i små vattendrag i Göteborg.",1,smhi warns  västra götaland county sjuhäradsbygden göta river warning class  high flows small watercourses gothenburg,1,0,"[{'entity': 'ORG', 'score': 0.999342, 'index': 1, 'word': 'SMHI', 'start': 0, 'end': 4}, {'entity': 'LOC', 'score': 0.99926823, 'index': 4, 'word': 'Västra', 'start': 15, 'end': 21}, {'entity': 'LOC', 'score': 0.9987041, 'index': 5, 'word': 'Götalands', 'start': 22, 'end': 31}, {'entity': 'LOC', 'score': 0.9995184, 'index': 6, 'word': 'län', 'start': 32, 'end': 35}, {'entity': 'LOC', 'score': 0.9991773, 'index': 13, 'word': 'Göta', 'start': 57, 'end': 61}, {'entity': 'LOC', 'score': 0.9983317, 'index': 14, 'word': 'älv', 'start': 62, 'end': 65}, {'entity': 'LOC', 'score': 0.99948657, 'index': 28, 'word': 'Göteborg', 'start': 116, 'end': 124}]","{'Västra': {'ner_score': 0.99926823, 'swedish_loc_info': {'place_id': 44296653, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 3677749925, 'boundingbox': ['62.9072129', '62.9073129', '12.7867354', '12.7868354'], 'lat': '62.9072629', 'lon': '12.7867854', 'display_name': 'Dunsjöfjället, Västra, Bergs kommun, Jämtland County, Sweden', 'class': 'natural', 'type': 'peak', 'importance': 0.41000000000000003, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_peak.p.20.png', 'extratags': {'ele': '1278'}}}, 'Götalands': {'ner_score': 0.9987041, 'swedish_loc_info': {'place_id': 297460894, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 54367, 'boundingbox': ['57.1455496', '59.2635837', '10.5935025', '14.7788'], 'lat': '58.215850200000006', 'lon': '12.651820794914073', 'display_name': 'Västra Götaland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5968880458019246, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW28', 'ref:nuts': 'SE232', 'wikidata': 'Q103093', 'wikipedia': 'sv:Västra Götalands län', 'ref:nuts:3': 'SE232', 'ref:se:scb': '14'}}}, 'län': {'ner_score': 0.9995184, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}, 'Göta': {'ner_score': 0.9991773, 'swedish_loc_info': {'place_id': 633259, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 249323198, 'boundingbox': ['58.0880405', '58.1280405', '12.1297805', '12.1697805'], 'lat': '58.1080405', 'lon': '12.1497805', 'display_name': 'Göta, Lilla Edets kommun, Västra Götaland County, 463 34, Sweden', 'class': 'place', 'type': 'village', 'importance': 0.3968347429646153, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_village.p.20.png', 'extratags': {'wikidata': 'Q2369220', 'ref:se:scb': '4856', 'ref:se:pts:postort': 'GÖTA'}}}, 'älv': {'ner_score': 0.9983317, 'swedish_loc_info': {'place_id': 111190255, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 26974383, 'boundingbox': ['65.5957959', '65.6008791', '22.1655402', '22.1707369'], 'lat': '65.5975958', 'lon': '22.16674', 'display_name': 'Alvägen, Klintbacken, Luleå, Luleå kommun, Norrbotten County, 973 32, Sweden', 'class': 'highway', 'type': 'residential', 'importance': 0.09999999999999998, 'extratags': {'surface': 'asphalt', 'maxspeed': '30'}}}, 'Göteborg': {'ner_score': 0.99948657, 'swedish_loc_info': {'place_id': 117619, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 25930131, 'boundingbox': ['57.5472326', '57.8672326', '11.8070171', '12.1270171'], 'lat': '57.7072326', 'lon': '11.9670171', 'display_name': 'Gothenburg, Göteborgs Stad, Västra Götaland County, 411 10, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.7774943933978278, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '4', 'wikidata': 'Q25287', 'wikipedia': 'sv:Göteborg', 'population': '522259', 'ref:se:scb': '4368', 'ref:se:pts:postort': 'GÖTEBORG'}}}}"
1344,4521,625246629025546240,"#nyheter24 Tusentals utan el på grund av regnoväder: Många är nog missnöjda med helgens oväder, men mest drabb... http://t.co/QB1tLF3m4v",0,nyheter thousands electricity rainy weather many probably unhappy weekends storm hit,1,1,[],{}
1345,4531,625224843772993536,Vilde regnmængder: Kraftig regn og skybrud gav 95 mm http://t.co/sB0j9bymEI,0,wild amounts rain heavy rain cloudburst gave mm,1,0,[],{}
1346,4533,625224110747066368,"@GalarslavHKV @AnderssonHome @MSBse som alla krisfunktioner utom #svfm sen -00 ""hotet är översvämningar o stormar""",0,like crisis functions svfm  the threat floods storms,1,0,[],{}
1347,4538,625208803152273408,Vilde regnmængder: Kraftig regn og skybrud gav 95 mm http://t.co/aVf1qzMrgM,0,wild amounts rain heavy rain cloudburst gave mm,1,0,[],{}
1348,4545,625192886057840641,E6 Kungsbackaleden (Trafikstörning): Översvämning. Störning Mellan Olskroksmotet (74) och… http://t.co/R4V6VcMKR1 #Väg #trafikP4,1,e kungsbackaleden traffic disruption flooding disturbance between olskrokmotet   and… väg trafikp,1,1,"[{'entity': 'LOC', 'score': 0.87116665, 'index': 1, 'word': 'E6', 'start': 0, 'end': 1}, {'entity': 'LOC', 'score': 0.9969093, 'index': 3, 'word': 'Kungsbackaleden', 'start': 3, 'end': 13}, {'entity': 'LOC', 'score': 0.9950317, 'index': 18, 'word': 'Olskroksmotet', 'start': 67, 'end': 69}]","{'E6': {'ner_score': 0.87116665, 'swedish_loc_info': {'place_id': 291606772, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1020636206, 'boundingbox': ['58.1875403', '58.1889861', '11.9452219', '11.9484922'], 'lat': '58.1882876', 'lon': '11.9469385', 'display_name': '167, Grinneröd, Uddevalla kommun, Västra Götaland County, 444 97, Sweden', 'class': 'highway', 'type': 'secondary', 'importance': 0.09999999999999998, 'extratags': {'surface': 'asphalt', 'maxspeed': '70', 'trafikverket': 'primär länsväg'}}}, 'Kungsbackaleden': {'ner_score': 0.9969093, 'swedish_loc_info': {'place_id': 292417673, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'way', 'osm_id': 1023578513, 'boundingbox': ['57.6874067', '57.6885062', '12.0012092', '12.0021095'], 'lat': '57.6874067', 'lon': '12.0021095', 'display_name': 'Kungsbackaleden, Skår, Centrum, Gothenburg, Göteborgs Stad, Västra Götaland County, 412 67, Sweden', 'class': 'highway', 'type': 'motorway', 'importance': 0.21, 'extratags': {'lanes': '2', 'oneway': 'yes', 'surface': 'asphalt', 'maxspeed': '80'}}}, 'Olskroksmotet': {'ner_score': 0.9950317, 'swedish_loc_info': {'place_id': 765932, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 274401794, 'boundingbox': ['57.7159267', '57.7160267', '11.993173', '11.993273'], 'lat': '57.7159767', 'lon': '11.993223', 'display_name': 'Olskroksmotet, E 6, Gårda, Stampen, Centrum, Gothenburg, Göteborgs Stad, Västra Götaland County, 416 47, Sweden', 'class': 'highway', 'type': 'motorway_junction', 'importance': 0.11010000000000002, 'extratags': {}}}}"
1349,4555,625070162316689408,Göteborg (Väder): SMHI varning klass 1 höga flöden i små vattendrag och diken. Information http://t.co/8y3OkdtDpG #Övrigt #trafikP4,1,gothenburg weather smhi warning class high flows small waterways ditches information other trafikp,1,0,"[{'entity': 'LOC', 'score': 0.99959964, 'index': 1, 'word': 'Göteborg', 'start': 0, 'end': 8}, {'entity': 'ORG', 'score': 0.99847025, 'index': 6, 'word': 'SMHI', 'start': 18, 'end': 22}]","{'Göteborg': {'ner_score': 0.99959964, 'swedish_loc_info': {'place_id': 117619, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 25930131, 'boundingbox': ['57.5472326', '57.8672326', '11.8070171', '12.1270171'], 'lat': '57.7072326', 'lon': '11.9670171', 'display_name': 'Gothenburg, Göteborgs Stad, Västra Götaland County, 411 10, Sweden', 'class': 'place', 'type': 'city', 'importance': 0.7774943933978278, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_place_city.p.20.png', 'extratags': {'capital': '4', 'wikidata': 'Q25287', 'wikipedia': 'sv:Göteborg', 'population': '522259', 'ref:se:scb': '4368', 'ref:se:pts:postort': 'GÖTEBORG'}}}}"
1350,4556,625070032557486080,"Jämtland, Västernorrland och Gävleborgs län (Väder): SMHI varning klass 1 höga flöden i små… http://t.co/w2LSLh2WXN #Övrigt #trafikP4",1,jämtland västernorrland gävleborgs län weather smhi warning class high flows small… övrigt trafikp,1,0,"[{'entity': 'LOC', 'score': 0.9996412, 'index': 1, 'word': 'Jämtland', 'start': 0, 'end': 8}, {'entity': 'LOC', 'score': 0.9996568, 'index': 3, 'word': 'Västernorrland', 'start': 10, 'end': 24}, {'entity': 'LOC', 'score': 0.999483, 'index': 5, 'word': 'Gävleborgs', 'start': 29, 'end': 39}, {'entity': 'LOC', 'score': 0.9989378, 'index': 6, 'word': 'län', 'start': 40, 'end': 43}, {'entity': 'ORG', 'score': 0.9972247, 'index': 11, 'word': 'SMHI', 'start': 53, 'end': 57}]","{'Jämtland': {'ner_score': 0.9996412, 'swedish_loc_info': {'place_id': 297896831, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52826, 'boundingbox': ['61.5637652', '65.1189152', '11.9745809', '16.9987048'], 'lat': '63.345222199999995', 'lon': '14.124985984451182', 'display_name': 'Jämtland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6781846071782562, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW07', 'ref:nuts': 'SE322', 'wikidata': 'Q103679', 'wikipedia': 'sv:Jämtlands län', 'ref:nuts:3': 'SE322', 'ref:se:scb': '23'}}}, 'Västernorrland': {'ner_score': 0.9996568, 'swedish_loc_info': {'place_id': 297646408, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52827, 'boundingbox': ['62.0872099', '64.0274313', '14.7803342', '19.6075281'], 'lat': '63.058969250000004', 'lon': '18.101368580066033', 'display_name': 'Västernorrland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6607426020039263, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW24', 'ref:nuts': 'SE321', 'wikidata': 'Q104891', 'wikipedia': 'sv:Västernorrlands län', 'ref:nuts:3': 'SE321', 'ref:se:scb': '22'}}}, 'Gävleborgs': {'ner_score': 0.999483, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}, 'län': {'ner_score': 0.9989378, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}}"
1351,4557,625069533418500096,"Jämtland, Västernorrland och Gävleborgs län (Väder): SMHI varnin klass 1 höga flöden i små… http://t.co/72EZT3NzkA #Övrigt #trafikP4",1,jämtland västernorrland gävleborgs län weather smhi warning class high flows small… övrigt trafikp,1,0,"[{'entity': 'LOC', 'score': 0.99964106, 'index': 1, 'word': 'Jämtland', 'start': 0, 'end': 8}, {'entity': 'LOC', 'score': 0.999648, 'index': 3, 'word': 'Västernorrland', 'start': 10, 'end': 24}, {'entity': 'LOC', 'score': 0.99947757, 'index': 5, 'word': 'Gävleborgs', 'start': 29, 'end': 39}, {'entity': 'LOC', 'score': 0.99876416, 'index': 6, 'word': 'län', 'start': 40, 'end': 43}, {'entity': 'ORG', 'score': 0.9993636, 'index': 11, 'word': 'SMHI', 'start': 53, 'end': 57}]","{'Jämtland': {'ner_score': 0.99964106, 'swedish_loc_info': {'place_id': 297896831, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52826, 'boundingbox': ['61.5637652', '65.1189152', '11.9745809', '16.9987048'], 'lat': '63.345222199999995', 'lon': '14.124985984451182', 'display_name': 'Jämtland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6781846071782562, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW07', 'ref:nuts': 'SE322', 'wikidata': 'Q103679', 'wikipedia': 'sv:Jämtlands län', 'ref:nuts:3': 'SE322', 'ref:se:scb': '23'}}}, 'Västernorrland': {'ner_score': 0.999648, 'swedish_loc_info': {'place_id': 297646408, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52827, 'boundingbox': ['62.0872099', '64.0274313', '14.7803342', '19.6075281'], 'lat': '63.058969250000004', 'lon': '18.101368580066033', 'display_name': 'Västernorrland County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.6607426020039263, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW24', 'ref:nuts': 'SE321', 'wikidata': 'Q104891', 'wikipedia': 'sv:Västernorrlands län', 'ref:nuts:3': 'SE321', 'ref:se:scb': '22'}}}, 'Gävleborgs': {'ner_score': 0.99947757, 'swedish_loc_info': {'place_id': 297993897, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'relation', 'osm_id': 52832, 'boundingbox': ['60.1886492', '62.3435106', '14.446645', '18.1163914'], 'lat': '61.2603424', 'lon': '16.694698498129124', 'display_name': 'Gävleborg County, Sweden', 'class': 'boundary', 'type': 'administrative', 'importance': 0.5586814538950657, 'icon': 'https://nominatim.openstreetmap.org/ui/mapicons/poi_boundary_administrative.p.20.png', 'extratags': {'ref:fips': 'SW03', 'ref:nuts': 'SE313', 'wikidata': 'Q103699', 'wikipedia': 'sv:Gävleborgs län', 'ref:nuts:3': 'SE313', 'ref:se:scb': '21'}}}, 'län': {'ner_score': 0.99876416, 'swedish_loc_info': {'place_id': 56728391, 'licence': 'Data © OpenStreetMap contributors, ODbL 1.0. https://osm.org/copyright', 'osm_type': 'node', 'osm_id': 5039970979, 'boundingbox': ['59.8302913', '59.8303913', '16.9107805', '16.9108805'], 'lat': '59.8303413', 'lon': '16.9108305', 'display_name': 'Lan, Enköpings kommun, Uppsala County, Sweden', 'class': 'place', 'type': 'isolated_dwelling', 'importance': 0.19999999999999996, 'extratags': {}}}}"
