id,Text mainly in Swedish,On Topic,Informative/relevant/non sarcastic,Contains specific information about IMPACTS
880349431501082624,1,0,0,0
880343179265966080,1,0,0,0
880339388642840576,0,0,0,0
880339371353718784,0,0,0,0
880336860354097152,1,1,0,0
880332219172171777,0,0,0,0
880331747971534849,0,0,0,0
880329526512898048,0,0,0,0
880327081908998144,1,0,0,0
880324481809620992,1,0,0,0
880322629424619520,1,0,0,0
880321324568256512,0,0,0,0
880316749434019840,1,1,0,0
880311650175209473,1,1,0,0
880311621020602368,1,0,0,0
880311263632519168,0,0,0,0
880308193590738944,1,0,0,0
880289835159891968,0,0,0,0
880288738340995072,1,0,0,0
880286800086003712,0,0,0,0
880282037382512640,1,0,0,0
880281820734124032,1,0,0,0
880275736720011264,1,1,0,1
880274413731463169,1,1,0,1
880206162960015360,1,0,0,0
880173481408831488,1,0,0,0
880172805844865026,1,0,0,0
880164104454983680,1,0,0,0
880163804348395520,1,1,0,0
880162897279819777,1,1,0,0
880159302396334080,1,0,0,0
880157855986454529,0,0,0,0
880144487758147584,0,0,0,0
880142559275888640,0,0,0,0
880136097380139009,1,0,0,0
880124295917314051,1,0,0,0
880101625641275392,1,0,0,0
880097672287457282,1,0,0,0
880088825900539907,0,0,0,0
880084936862179329,1,1,0,0
880084613225472000,1,1,0,0
880077918457778176,0,0,0,0
880076898788929537,1,1,0,0
880075508997922816,1,0,0,0
880054230719115264,1,0,0,0
880044432736702464,0,0,0,0
880043833714671616,0,0,0,0
880040217759109120,0,0,0,0
880038413390536705,1,0,0,0
880033111706304512,1,0,0,0
880032233779757056,1,0,0,0
880030056923488256,0,0,0,0
880027891463061505,0,0,0,0
880024488590671873,0,0,0,0
880011692884742145,0,0,0,0
880010947607355392,1,0,0,0
880008657668276224,0,0,0,0
880008448183808000,0,0,0,0
880007980472713216,0,0,0,0
880001873226248194,0,0,0,0
879999928403099649,0,0,0,0
879996249159630848,0,0,0,0
879995964798488576,0,0,0,0
879991777960374273,0,0,0,0
879991397012484096,0,1,0,0
1398404492048076807,1,0,0,,
1398380485924081666,1,0,0,,
1398372267122364418,1,0,0,,
1398368534053330944,1,0,0,,
1398365219802451969,0,0,0,,
1398357204768542724,1,1,0,,
1398341942761639942,1,1,0,,
1398340519055478786,1,1,0,,
1398328368215568388,1,1,0,,
1398324483262455809,1,1,0,,
1398320294327169033,1,0,0,,
1398316643416150025,0,0,0,,
1398306584082759684,1,0,0,,
1398303449389965312,1,1,0,,
1398301853041954817,1,0,0,,
1398297089222774793,1,0,0,,
1398288058102042626,1,0,0,,
1398286761193783299,0,1,0,,
1398286051874115587,1,1,1,,
1398281241263329288,1,1,1,,
1398279377968828425,1,0,0,,
1398275183023173635,1,0,0,,
1398274684592984064,0,0,0,,
1398274266655866883,1,0,0,,
1398266665272500232,1,0,0,,
1398254515393118208,1,1,1,,
1398243662027501568,1,1,1,,
1398242380533350400,1,0,0,,
1398229803472392192,1,0,0,,
1398227325360263168,1,1,1,,
1398224349241434112,1,0,0,,
1398209939085070339,1,0,0,,
1398208910331465730,1,0,0,,
1398201427571494913,1,1,1,,
1398173856586768392,0,0,0,,
1398172627676631041,1,1,1,,
1398168393438670848,1,0,0,,
1398144791096053763,1,1,1,,
1398141700384636933,1,1,0,,
1398132253331496960,1,1,0,,
1398081176867332098,1,1,1,,
1398038121686745088,1,0,0,,
1398025081331372042,1,0,0,,
1398020081787998210,1,0,0,,
1398001838788694017,1,0,0,,
1397995301919723528,1,1,1,,
1397985602499383296,1,0,0,,
1397972591869112322,1,1,1,,
1397962095061258242,1,1,0,,
1397957563946262542,1,0,0,,
1397957562058878976,1,1,0,,
1397945175650062339,1,0,0,,
1397939106068447240,1,0,0,,
1397938929182167056,1,1,1,,
1397937131574550529,1,1,1,,
1397930472995377154,1,0,0,,
1397929197297803268,1,0,0,,
1397927257654452224,1,1,0,,
1397917172249235458,1,1,1,,
1397911990169837576,1,1,1,,
1397907573416804357,1,1,1,,
1397900446442962947,0,0,0,,
1397895895828606979,1,1,0,,
1397893639024545800,1,0,0,,
1397893580958715908,1,0,0,,
1397892196641222657,1,0,0,,
1397888078770024450,1,1,0,,
1397885522308222980,1,0,0,,
1397882082714652675,1,1,0,,
1397882011499573252,1,1,1,,
1397881927668011008,1,1,1,,
1397878047135653891,1,0,0,,
1397872543961387008,1,1,1,,
1397872074685923329,1,0,0,,
1397869868792401922,1,0,0,,
1397866979902492676,1,1,1,,
1397865785561915397,1,0,0,,
1397864350610821121,1,1,0,,
1397862137909944321,1,1,1,,
1397860194470739972,1,1,1,,
1397855455452479488,1,1,0,,
1397855384946216963,1,1,1,,
1397854961233391619,1,0,0,,
1397852712637710336,1,0,0,,
1397851997739626497,1,1,1,,
1397850653691727872,1,0,0,,
1397850223871938561,1,1,1,,
1397846426001055744,1,0,0,,
1397844836196261891,1,1,0,,
1397841937009307655,1,1,0,,
1397841645295525888,1,1,0,,
1397839254370361346,1,0,0,,
1397831053214105601,1,1,1,,
1397829953987694593,1,0,0,,
1397824846365552642,1,1,0,,
1397824270382817282,1,1,1,,
736697095604736000,0,0,0,0
736689267829669888,0,0,0,0
736688025099489281,0,0,0,0
736685274315395073,0,0,0,0
736685037706448897,0,0,0,0
736683170184200192,1,0,0,0
736671936722436096,1,0,0,0
736667090384486401,0,0,0,0
736665175013662723,1,0,0,0
736657854195769344,1,0,0,0
736651932769615872,0,0,0,0
736645326455595008,1,0,0,0
736635529253376000,1,0,0,0
736630723663257600,1,0,0,0
736629843731845121,1,0,0,0
736628592277344257,1,0,0,0
736628254832922624,1,1,1,0
736628253486505984,1,1,1,0
736627310653243392,1,0,0,0
736618923249012740,1,0,0,0
736616130144575488,1,0,0,0
736609213070315520,1,0,0,0
736598784491278336,0,0,0,0
736594114444206080,1,0,0,0
736586562658521088,0,1,0,1
736581327382810624,1,0,0,0
736581016589111296,0,0,0,0
736574982587830273,1,0,0,0
736573995756183552,1,0,0,0
736572921225838592,0,0,0,0
736564273883779073,1,0,0,0
736563211756003328,1,0,0,0
736557043025350656,1,0,0,0
736554484906766336,1,1,0,0
736554315679182849,1,0,0,0
736552677505667072,1,0,0,0
736541654232899584,0,0,0,0
736534373298802688,1,0,0,0
736512836743094272,1,1,1,0
736512836264972288,1,1,1,0
736511693682028545,1,0,0,0
736495591983718400,1,0,0,0
736493307216441344,1,0,0,0
736493066106769408,0,0,0,0
736492673478053888,1,0,0,0
736481859434086400,1,1,1,0
736481858939179008,1,1,1,0
736465866099970048,1,1,1,0
736465865592475648,1,1,1,0
736465865118502912,1,1,1,0
736465864514490368,1,1,1,0
736465860152446976,1,1,1,0
736463684285956096,0,0,0,0
736449918479536128,1,1,1,0
736449917967839232,1,1,1,0
736449917271592961,1,1,1,0
736449916713717761,1,1,1,0
736449909117849600,1,1,1,0
736448716895195136,1,1,1,0
736437048089948160,1,0,0,0
736431686582427648,1,0,0,0
736417872923242497,1,1,1,0
736417866606579713,1,1,1,0
736417866141040640,1,1,1,0
736417865541275649,1,1,1,0
736417865033781248,1,1,1,0
736369248717660161,1,1,1,0
736369248226955264,1,1,1,0
736369247715250176,1,1,1,0
736369247249661952,1,1,1,0
736369246381477888,1,1,1,0
736339899285176320,1,0,0,0
736324914626605057,1,0,0,0
736314077983744000,0,0,0,0
736305309677981696,1,1,1,0
736305309237563392,1,1,1,0
736305308549689344,1,1,1,0
736305307958317057,1,1,1,0
736305307371114496,1,1,1,0
736291808712503296,0,0,0,0
736288481757007875,1,1,1,0
736288481270497280,1,1,1,0
736288474492481536,1,1,1,0
736288474022739971,1,1,1,0
736288473028648960,1,1,1,0
736281318900654080,0,0,0,0
736275250271420416,1,0,0,0
736269311380226048,0,0,0,0
736247501171331072,1,0,0,0
736220976439021569,1,0,0,0
736217670203363328,0,0,0,0
736210308864323584,1,0,0,0
736209434322571265,1,0,0,0
736203890262179840,1,1,1,0
736203882842492928,1,1,1,0
736203882293022720,1,1,1,0
736203881710030848,1,1,1,0
736203881009545216,1,1,1,0
783425640225726468,1,0,0,0
783425194627137538,1,1,0,0
783404396931588098,1,0,0,0
783372764375871488,1,0,0,0
783367391359086592,1,0,0,0
783364975456845824,0,0,0,0
783358265753296896,1,0,0,0
783326027858767877,1,0,0,0
783290526376333312,1,1,0,0
783288851087429633,0,0,0,0
783286376259203076,1,1,1,1
783282493759729665,0,0,0,0
783253951013646336,1,0,0,0
783232933335302144,0,0,0,0
783232726400921600,1,0,0,0
783226695675473920,0,0,0,0
783213354089349120,1,0,0,0
783212668723298304,1,0,0,0
783210653498605568,0,0,0,0
783209552657416196,1,0,0,0
783207780547194880,1,0,0,0
783207341068017664,1,1,0,0
783205448778444800,0,0,0,0
783198588541267968,1,1,0,0
783197743170879488,1,1,0,0
783184997440221184,1,0,0,0
783183646874275840,1,0,0,0
783173518087352320,1,0,0,0
783173098963075072,0,0,0,0
783154707384664064,1,0,0,0
783148169802633216,1,0,0,0
783060387730186241,0,0,0,0
783042871716900866,1,0,0,0
783042191430221824,1,0,0,0
783041658225094658,0,0,0,0
783019896842162176,0,0,0,0
783019102784909316,1,0,0,0
782986658358722560,1,1,0,0
782969709457182720,0,0,0,0
782961217014870017,1,1,0,1
782956783685947392,1,1,0,0
782951610561552385,1,1,0,1
782951495205617665,1,1,0,1
782941714449399808,1,1,1,1
782938964558839808,1,0,0,0
782938811391246336,1,1,0,1
782936480217989120,1,1,0,0
782902749214175232,1,0,0,0
782898912613007364,0,0,0,0
782887320492138496,1,1,0,0
782883025453449218,1,1,0,0
782882286350004224,1,0,0,0
782868284882481156,1,0,0,0
782857990437236736,1,1,0,0
782843462576173056,1,0,0,0
782829810007539713,1,0,0,0
782816666304454656,1,0,0,0
782812532595691520,0,0,0,0
782812515659046912,0,0,0,0
782812473992896514,0,0,0,0
782797329095069696,1,0,0,0
782773371926872068,0,0,0,0
889240521721487362,0,0,0,0
889228506651119621,0,0,0,0
889223883454394368,0,0,0,0
889220063215144961,1,0,0,0
889218858657001472,0,0,0,0
889218338802601985,1,0,0,0
889216552255541248,0,0,0,0
889216002088632321,0,0,0,0
889214648582627330,0,0,0,0
889211579769774080,0,0,0,0
889203447538561024,1,0,0,0
889202570153136128,0,0,0,0
889197752319651842,0,0,0,0
889196705123622918,0,0,0,0
889194704419430400,0,0,0,0
889191717295063040,0,0,0,0
889168210838343680,1,0,0,0
889158057745317888,0,0,0,0
889149467580092416,1,1,1,0
889145890572816385,1,0,0,0
889142118693965825,1,1,1,0
889138229659799553,0,0,0,0
889137099412303872,1,0,0,0
889131469158973441,1,0,0,0
889128956829487104,0,0,0,0
889122249663492097,0,0,0,0
889122227463102466,0,0,0,0
889121320100823040,1,0,0,0
889120036891262976,1,1,0,0
889116272012775424,0,0,0,0
889114257366937607,1,0,0,0
889113846329356290,1,0,0,0
889112122873057284,0,0,0,0
889112029327495168,0,1,1,1
889109746275504128,0,0,0,0
889106864264298496,0,0,0,0
889097943810273281,1,0,0,0
889089992902967296,0,0,0,0
889080200935374848,0,0,0,0
889079477204070400,0,0,0,0
889067107153039360,0,0,0,0
889066201099456512,0,0,0,0
889065614786129926,0,0,0,0
889028438685777920,0,0,0,0
889005273494548480,0,0,0,0
888995018010238976,0,0,0,0
888992996351463425,0,0,0,0
888992845129957376,0,0,0,0
888990938378489856,0,0,0,0
888989365241864193,0,0,0,0
888988593921835008,0,0,0,0
888962660183789568,0,0,0,0
888961670411952128,0,0,0,0
888959624887644161,0,0,0,0
888951356664541184,0,0,0,0
888856159796563969,1,0,0,0
888821651969802242,0,0,0,0
888819473989414912,0,0,0,0
888810190874841088,0,0,0,0
888808144255700992,0,0,0,0
888807448232022017,1,0,0,0
888789080712126465,0,0,0,0
888784426355785730,1,1,0,0
888768985927385088,0,0,0,0
888745393277763586,0,0,0,0
888731604671242240,0,0,0,0
888700268149428224,1,0,0,0
888695068521099264,1,1,0,0
888670195736338432,1,0,0,0
888655287271469056,1,0,0,0
888624771088437250,0,0,0,0
888618154473213952,1,0,0,0
888551793524867077,0,0,0,0
1287169965418778624,1,0,0,,
1287161433764122627,1,0,0,,
1287147144416235527,1,1,0,,
1287130716950716418,0,0,0,,
1287129636560949254,1,0,0,,
1287117701543075842,1,0,0,,
1287113948077215745,1,0,0,,
1287096377147875328,0,0,0,,
1287089889574608896,0,0,0,,
1287080370589114370,1,1,0,,
1287070919773560832,1,0,0,,
1287061404357361664,1,1,0,,
1287045235294470147,1,0,0,,
1287035186891362313,1,0,0,,
1287029306481352704,1,1,0,,
1287021642334576640,1,0,0,,
1287008290027839488,1,1,0,,
1287007271340265472,0,0,0,,
1286995679374704642,0,0,0,,
1286987534766145537,1,1,0,,
1286983293079031808,1,1,0,,
1286975894142287873,1,0,0,,
1286971676585078785,0,0,0,,
1286970283878944769,1,0,0,,
1286967696865792001,1,0,0,,
1286957176926470144,1,0,0,,
1286956687316922369,1,1,1,,
1286939126705598464,1,0,0,,
1286928896454283264,1,1,1,,
1286922643741057025,1,1,0,,
1286915929054609410,1,1,0,,
1286911396408590336,0,0,0,,
1286902940658282498,0,0,0,,
1286882406897725440,0,0,0,,
1286844962781433856,1,0,0,,
1286833550944342020,1,0,0,,
1286807543327719425,1,0,0,,
1286796093406285826,1,0,0,,
1286772996171014147,1,0,0,,
1286772017530839040,1,0,0,,
1286769908576124928,0,0,0,,
1286768898398920704,1,0,0,,
1286753620453666821,1,0,0,,
1286753092453752832,1,1,0,,
1286748647535804416,1,0,0,,
1286740735308562433,1,0,0,,
1286738726840868865,1,1,0,,
1286723531695366147,1,1,0,,
1286713262688657408,1,0,0,,
1286712943497949187,1,0,0,,
1286691501385318400,1,1,0,,
1286674063046447106,1,0,0,,
1286672875987046401,1,0,0,,
1286664063318188032,1,0,0,,
1286649629275295744,1,0,0,,
1286644254002094087,0,0,0,,
1286636352084291584,0,0,0,,
1286630477579923458,1,0,0,,
1286624177408159745,1,0,0,,
1286622301048516609,1,0,0,,
1286616618571829248,1,0,0,,
1286599663882207232,1,0,0,,
1286597277818269696,0,0,0,,
1286595384563961856,1,0,0,,
1286591098836725761,1,0,0,,
1286590682514305024,1,0,0,,
1286582269235404800,1,1,0,,
1286577911915479040,0,0,0,,
1286573874633728000,1,0,0,,
1286570864906043392,1,1,1,,
1286554729997271041,1,1,0,,
1286510933964132353,1,0,0,,
1286434916553588736,0,0,0,,
1286421569686970368,1,0,0,,
1286414717460918279,1,0,0,,
1286412879193931779,1,0,0,,
1286403233196527622,1,0,0,,
1286378505014587392,1,0,0,,
1286370965623058434,1,1,0,,
1286369060280832000,1,0,0,,
1286336910147948548,1,0,0,,
1286335055334432770,1,1,0,,
1286329377052078085,1,0,0,,
1286322805378875392,0,0,0,,
1286322099540439040,0,0,0,,
1286321225086595073,1,0,0,,
1286293968876113920,1,1,0,,
1286284579016519682,1,0,0,,
1286278771314753538,1,0,0,,
1286270420384198659,1,0,0,,
1286268921943908354,1,0,0,,
1286268446725025792,0,0,0,,
1286246797367795713,1,1,0,,
1286242271395012611,1,0,0,,
641017627897430016,0,0,0,0
641010273567014914,1,0,0,0
640990987519721472,0,0,0,0
640986595928199168,1,0,0,0
640984823474049025,1,0,0,0
640975827480498177,1,0,0,0
640972925659672576,1,0,0,0
640971293144293377,1,0,0,0
640970357311193089,0,0,0,0
640968363523477504,1,1,0,0
640968244346679296,1,0,0,0
640964992318185472,1,1,0,0
640964621000687617,1,1,0,1
640964493854572544,1,0,0,0
640960559408652289,1,0,0,0
640959656148533248,1,0,0,0
640957616097783809,1,0,0,0
640947541949972482,1,1,0,1
640944455260983296,1,1,0,0
640932784232615936,1,1,0,0
640923746551885824,1,0,0,0
640911760715812864,1,1,0,0
640911524177965056,1,0,0,0
640910477908905985,1,1,0,0
640908698605457408,1,1,0,1
640895545893122049,1,0,0,0
640886843593105408,1,1,0,0
640886722738409472,1,1,0,0
640886081823580160,0,0,0,0
640885636271075328,1,1,0,1
640883859047878656,1,1,0,1
640881287931252736,1,0,0,0
640880289565306880,1,0,0,0
640876169089417216,1,1,1,1
640875530657615873,1,1,0,0
640872494023475200,1,1,0,0
640870188804644868,1,1,0,0
640869333762240512,1,1,1,1
640866483468431360,1,1,0,0
640866254505553920,1,0,0,0
640866098498392066,1,1,0,0
640864122222084096,1,1,0,0
640863175919976449,1,1,0,0
640858071867236352,1,1,0,0
640857079956275200,1,1,0,1
640855385566482432,1,1,1,1
640850246524891136,1,0,0,0
640844365489930240,1,1,1,1
640841596360114176,1,0,0,0
640837863672705024,1,1,1,1
640834696008437760,0,0,0,0
640831834365030400,1,1,0,1
640830939472490496,0,0,0,0
640827724072927232,1,1,1,1
640826073828225024,1,0,0,0
640823786447708160,1,1,1,1
640823773231468544,1,0,0,0
640822790539624448,1,0,0,0
640822470371622912,1,1,0,0
640817508447059968,1,1,0,1
640814643196395520,1,0,0,0
640809827241955328,1,1,0,1
640803312271540224,0,0,0,0
640803103625842688,1,1,0,0
640800716911677440,1,0,0,0
640793879365713921,1,1,1,0
640791002341634048,1,1,0,1
640788948420313088,1,1,1,1
640786491359277056,1,1,0,0
640784734239498240,1,1,0,0
640783179524276224,1,1,1,0
640780068785115136,1,1,0,1
640779637090557952,1,1,1,1
640776908507074560,1,0,0,0
640773315146186752,1,1,0,1
640772215026397184,1,1,0,1
640771461024718848,1,1,1,1
640767515027734528,1,0,0,0
640767086793371648,1,1,0,0
640766825102462976,1,1,0,0
640766142290755584,1,1,0,1
640762829826576384,1,1,1,1
640761509036064768,1,0,0,0
640754728394227712,1,1,0,1
640752659662831616,1,0,0,0
640751555101069312,1,0,0,0
640748972575866880,1,1,0,1
640746823506882560,1,1,0,1
640746823502692352,1,1,0,1
640746622058659840,1,0,0,0
640742677961568256,1,1,1,1
640742529697230849,1,0,0,0
640739429611642880,1,1,0,0
640735385572671488,1,1,1,1
640734621366382594,1,0,0,0
640731977017126912,1,1,0,1
640707318284357632,1,1,1,1
640672662306447360,1,1,0,0
640671062649360384,1,1,1,0
640662084360011776,1,1,1,1
627266605265743872,1,0,0,0
627253089217703936,1,0,0,0
627252938621194240,1,0,0,0
627244521399586816,1,0,0,0
627234369560780801,1,0,0,0
627230237835829248,1,0,0,0
627227335394238465,1,0,0,0
627224551320092673,0,0,0,0
627220356672159744,1,0,0,0
627215572401541120,1,1,1,0
627215571931762688,1,1,1,0
627215571445248000,1,1,1,0
627215570904174593,1,1,1,0
627215570417664000,1,1,1,0
627215569746567168,1,1,1,0
627215569301938176,1,1,1,0
627215568685416448,1,1,1,0
627210429018845184,1,0,0,0
627199296648151040,1,0,0,0
627197824896233472,0,0,0,0
627191924001243136,1,0,0,0
627191296097144832,1,0,0,0
627191269182308352,1,0,0,0
627181906426228737,1,0,0,0
627179965822443520,1,0,0,0
627175256260767744,1,0,0,0
627172800281858048,1,0,0,0
627163801671086080,0,0,0,0
627143909911719936,1,0,0,0
627125189046857728,1,0,0,0
627123722898411520,1,0,0,0
627118813184704516,0,0,0,0
627113943706791936,1,0,0,0
627113778077941760,1,1,1,0
627113777582985216,1,1,1,0
627113777100685312,1,1,1,0
627113776630898688,1,1,1,0
627113776165294080,1,1,1,0
627113775624257537,1,1,1,0
627113774881841152,1,1,1,0
627113752341708800,1,1,1,0
627110911048851457,1,0,0,0
627108092971458560,1,0,0,0
627100492020236288,1,0,0,0
627093428128460800,0,0,0,0
627093003849596929,1,0,0,0
627084495687188480,1,0,0,0
627078986015772672,1,1,0,1
627070939604328449,1,0,0,0
627060297065435137,1,1,1,0
627060296432123904,1,1,1,0
627060290769801216,1,1,1,0
627060290304262144,1,1,1,0
627060289847037952,1,1,1,0
627060289410891776,1,1,1,0
627060288869810177,1,1,1,0
627054474931138560,0,0,0,0
627053856694910976,1,0,0,0
627048824976977920,1,1,1,0
627046374232735744,1,1,1,0
627046373758738432,1,1,1,0
627046373276434432,1,1,1,0
627046372697575425,1,1,1,0
627046372194275329,1,1,1,0
627046371691003904,1,1,1,0
627046371024084992,1,1,1,0
627045434775707648,0,0,0,0
627039055692349440,1,0,0,0
627032868670283776,1,0,0,0
627028397840056321,1,0,0,0
627025292142452736,1,0,0,0
627017667208212480,1,0,0,0
627016785552875520,1,1,0,0
627010337724846080,0,0,0,0
627008561076400128,1,0,0,0
627006564721913856,0,0,0,0
627004284853452800,1,0,0,0
626999816812425216,1,0,0,0
626980961406820352,1,1,1,0
626980960886784000,1,1,1,0
626980960391823361,1,1,1,0
626980959905312768,1,1,1,0
626980959062245376,1,1,1,0
626980958504361985,1,1,1,0
626980958038790144,1,1,1,0
626973362456276992,1,1,0,0
626966963374399488,0,0,0,0
626947723732848641,1,1,1,0
626947723246313472,1,1,1,0
626947718041178112,1,1,1,0
626947717445603328,1,1,1,0
626947716975853569,1,1,1,0
626947716455735297,1,1,1,0
626947715755307009,1,1,1,0
626904814698545156,1,0,0,0
626887754807422976,1,0,0,0
626885431389515776,1,1,1,0
626885430785540096,1,1,1,0
626885430282223616,1,1,1,0
626885429711753217,1,1,1,0
1313957072082436097,1,0,0,,
1313954063608885248,1,1,1,,
1313936657024987137,0,0,0,,
1313928491918819330,1,0,0,,
1313926834233409537,1,1,1,,
1313924739153506305,0,0,0,,
1313919559259303937,1,0,0,,
1313918482711543810,1,0,0,,
1313905031184289793,1,0,0,,
1313899286489423878,1,0,0,,
1313898556470816768,1,0,0,,
1313897251039850506,1,0,0,,
1313896122197381128,1,0,0,,
1313895042407374849,1,0,0,,
1313891388631724034,1,0,0,,
1313889858453221376,1,0,0,,
1313888663814766595,1,0,0,,
1313880704909008897,0,0,0,,
1313873893497679873,1,0,0,,
1313866833062236162,1,0,0,,
1313865231257530370,1,0,0,,
1313858014881906688,1,0,0,,
1313841625559425032,1,0,0,,
1313838980903956480,0,0,0,,
1313833297282297857,1,0,0,,
1313832081907212288,1,0,0,,
1313795641366196225,1,1,0,,
1313792379275616257,0,0,0,,
1313776706164002816,0,0,0,,
1313766935025381376,0,1,0,,
1313735970370523136,1,1,0,,
1313724585041432576,1,0,0,,
1313712089773543424,1,1,1,,
1313696066160799744,1,0,0,,
1313694072381542402,1,0,0,,
1313607895884484611,0,0,0,,
1313603935157051397,1,0,0,,
1313588382648471555,1,0,0,,
1313585955006275587,1,0,0,,
1313585398040399872,1,0,0,,
1313583239739699202,1,0,0,,
1313579467948937216,0,0,0,,
1313575072502874112,1,0,0,,
1313572939971866625,1,0,0,,
1313571921557159940,1,0,0,,
1313564014052597761,1,1,1,,
1313563230862802944,0,0,0,,
1313559540600897536,0,0,0,,
1313555279603212289,1,1,1,,
1313553707729137666,1,0,0,,
1313553378388176897,1,1,0,,
1313549754484371457,1,0,0,,
1313542600415219713,1,0,0,,
1313536512038903809,1,1,0,,
1313533261302423552,1,0,0,,
1313527924709093377,1,1,0,,
1313517970023493639,0,0,0,,
1313516707819016193,1,0,0,,
1313513341168635906,1,1,0,,
1313509974329511936,1,0,0,,
1313502101260120064,1,1,1,,
1313493648676356096,1,0,0,,
1313487698750050304,1,0,0,,
1313484861504716801,1,0,0,,
1313481034089017348,1,0,0,,
1313480978468343810,1,1,0,,
1313475895513026563,1,1,1,,
1313456195806679044,0,1,1,,
1313455914167472128,0,0,0,,
1313453092239814665,0,0,0,,
1313450647027617793,1,1,0,,
1313430060251197440,1,0,0,,
1313418528616329216,1,0,0,,
1313417956454522886,1,0,0,,
1313408310968754182,1,1,0,,
1313406353092870144,1,0,0,,
1313403989401235456,1,0,0,,
1313401821541662721,1,0,0,,
1313400900254347265,1,0,0,,
1313400401702641665,1,1,1,,
1313398512684593152,1,0,0,,
1313394134821068800,0,0,0,,
1313393263378935809,0,0,0,,
1313389237945995264,1,0,0,,
1313388497538031616,1,0,0,,
1313384214516117504,1,1,0,,
1313382084711452673,1,0,0,,
1313379844592480256,1,0,0,,
1313379188330631170,1,1,0,,
1313378759106494464,1,0,0,,
1313361081079918597,1,0,0,,
1313357953072857090,1,1,0,,
1313336354445701120,1,0,0,,
1313248863126515712,0,0,0,,
1313208889425506305,0,0,0,,
1323748603022770176,1,0,0,,
1323745822526361601,1,0,0,,
1323740009430720512,1,0,0,,
1323733030540845060,1,0,0,,
1323731496151224322,1,0,0,,
1323728266407124995,1,0,0,,
1323716216717004801,1,0,0,,
1323713971682189314,1,0,0,,
1323713487504375808,1,0,0,,
1323710000770871296,0,0,0,,
1323697694121070593,1,0,0,,
1323694287192793105,1,0,0,,
1323683880612888576,1,0,0,,
1323679296037289991,0,0,0,,
1323674813634879491,1,0,0,,
1323669538693677056,1,0,0,,
1323668321494011904,1,1,0,,
1323667920250130434,1,1,0,,
1323657194244657163,1,1,1,,
1323652518317096960,1,1,1,,
1323652050304012288,1,0,0,,
1323635648058822656,1,1,1,,
1323629909265231873,1,1,0,,
1323619946404941824,0,0,0,,
1323617645732732938,1,1,1,,
1323605897755676673,0,0,0,,
1323603848464879621,1,1,1,,
1323603339918102528,1,1,1,,
1323602549077876737,1,1,1,,
1323602117416931331,1,0,0,,
1323597956566704131,1,1,1,,
1323595447076900864,1,1,1,,
1323587110906044416,1,0,0,,
1323582528800935936,1,1,1,,
1323581849290084352,0,0,0,,
1323580797396410373,1,1,0,,
1323578833266745344,1,0,0,,
1323571182772363264,1,0,0,,
1323558798779297797,0,0,0,,
1323544984537227264,1,0,0,,
1323539811047772161,0,0,0,,
1323536754033479682,1,0,0,,
1323531843736621056,1,0,0,,
1323524515553574912,1,0,0,,
1323503219943841793,1,0,0,,
1323496969352978433,1,1,1,,
1323487844099362822,1,1,1,,
1323467962360172544,1,1,0,,
1323401023566815232,1,0,0,,
1323389432154697731,1,1,1,,
1323386435601399814,0,0,0,,
1323383469901307905,1,0,0,,
1323375907776663553,1,0,0,,
1323375668059688960,1,1,1,,
1323374370954293251,1,1,0,,
1323371345426743304,1,1,0,,
1323368302983471104,1,0,0,,
1323368047088934914,1,0,0,,
1323363045234647047,1,1,1,,
1323360082420256770,1,1,0,,
1323359757026078721,1,1,1,,
1323357999952441345,0,0,0,,
1323352302879727617,1,0,0,,
1323349526548303872,0,0,0,,
1323346156659814408,1,1,1,,
1323345653263667200,1,1,1,,
1323340368243548160,1,1,1,,
1323336341774544897,1,0,0,,
1323335630995263488,1,0,0,,
1323331045077536768,1,1,1,,
1323326011065409536,1,1,1,,
1323323812272889859,1,0,0,,
1323322025088294914,1,0,0,,
1323321292209246210,1,0,0,,
1323317458380464128,1,0,0,,
1323305474159222785,1,0,0,,
1323303956194463744,1,0,0,,
1323301513800855559,1,0,0,,
1323301448206213120,1,0,0,,
1323295325340209157,1,1,1,,
1323290727883907074,1,0,0,,
1323290288153133056,1,1,1,,
1323288571395100679,1,1,1,,
1323286952045617152,1,1,0,,
1323285435678924803,1,0,0,,
1323283003666239490,1,1,0,,
1323282917859184641,1,1,0,,
1323282702607519744,1,0,0,,
1323282008391516161,0,0,0,,
1323281809749192705,1,1,0,,
1323281747094704128,1,1,0,,
1323279980374167552,1,0,0,,
1323272702329790465,1,1,0,,
1323271190996258818,1,1,1,,
1323267366206189570,1,1,0,,
1323266121349423104,1,1,0,,
1428493898461089792,1,0,0,,
1428481918010642440,1,0,0,,
1428480115336429572,1,0,0,,
1428479144032182274,1,0,0,,
1428478006201405447,1,0,0,,
1428471081661259784,1,1,0,,
1428470978762391552,1,0,0,,
1428470151159193606,1,1,0,,
1428469067325788166,1,1,0,,
1428468733329223685,1,0,0,,
1428467903381360641,1,0,0,,
1428467131092451332,1,1,0,,
1428466261302947841,1,0,0,,
1428459437036015617,1,1,0,,
1428458828811669506,1,1,0,,
1428457666133823490,1,1,0,,
1428456691578908676,1,1,0,,
1428454469776379904,1,1,1,,
1428453808271773697,0,0,0,,
1428450491076317189,1,0,0,,
1428448577504923655,1,1,0,,
1428446483339255819,1,1,1,,
1428445605781778438,1,1,1,,
1428443924943851522,1,1,0,,
